country_code,year,tot_views,richness,exp_shannon,inv_simpson,lex_div_q_0,lex_div_q_1,lex_div_q_2
CN,2016,1115403000,281,10.454984631864077,3.103020195016877,4.068584436868348,3.057881778736401,2.4216796343285116
CN,2017,1243666000,285,4.417580654666739,1.9759655304564983,3.017437535436584,2.1543771029143812,1.7464614077056289
CN,2018,1766689000,290,6.00733149634345,2.101894992892969,3.146949665326238,2.217896544158049,1.7884589063918503
CN,2019,690391000,292,6.260646008695451,2.2183137163840994,3.2149679339683144,2.323173227158201,1.8781761763288973
CN,2020,89928000,292,3.4602251074788786,2.269300340810197,2.7173269715291877,2.2840411665111353,2.047981742343322
CN,2021,65830000,307,3.7269837808286086,2.0728621443297808,2.7729303882882226,2.1824470038431456,1.8995760230039804
CN,2022,36195000,305,4.102445939681007,2.241912795392091,2.831435837658099,2.2827900618986634,2.023340239159679
CN,2023,11766000,250,4.169783480754164,2.4146683525077726,2.8640085592086284,2.3782552142732096,2.15438536103459
CO,2015,1016982000,201,1.4626481968062421,1.2071519195427927,1.455541298357076,1.2519673513543745,1.171599640835632
CO,2016,1514841000,179,1.42617931560818,1.1925150136080878,1.4410306674778903,1.2390613698538728,1.161310960721495
CO,2017,1397318000,285,1.4859922740106122,1.210288942768173,1.4763026611231096,1.2593610393925536,1.1752748348740243
CO,2018,1306194000,207,1.4871922169798546,1.2156749653338632,1.4812117680995254,1.2648830423012432,1.1796384326100648
CO,2019,1254347000,190,1.4802904873684708,1.215647182540084,1.4760073877406792,1.2638453644238175,1.179599267071605
CO,2020,1392812000,209,1.5035319768924147,1.2294914629782328,1.4975317559988013,1.2794266535205006,1.1914749538503648
CO,2021,1097206000,152,1.533776499697569,1.2605967267626108,1.5269503143528698,1.310322662839278,1.2172563290751317
CO,2022,1054566000,304,1.6424498484391759,1.3123585813496013,1.5901164336099487,1.3614296237018757,1.2581563920420118
CO,2023,1078181000,312,1.796925024741934,1.3601037309749315,1.6654366309022646,1.40964038458346,1.2938003654292678
CO,2024,915552000,338,1.761846320408407,1.366099631711406,1.6556688700918942,1.413589663521507,1.3004712046816103
CR,2015,113021000,65,2.0519335010235062,1.6691097897061822,1.7866828690426129,1.6305714629001398,1.5292628759866518
CR,2016,177742000,109,2.035697653281197,1.6471427103278211,1.7850742765989933,1.6193883619390832,1.5146764254631073
CR,2017,173511000,89,2.058797673121516,1.6426091199827209,1.7998669650878858,1.621166871717802,1.5107054505462882
CR,2018,166593000,210,2.1034899046299294,1.654992157496706,1.818279918025572,1.6326537715043,1.5195279762202607
CR,2019,168453000,92,2.057233425044818,1.6510514639323806,1.7978907825116346,1.6249493332574836,1.5171754701716138
CR,2020,190443000,131,2.031199610915613,1.6343325078908348,1.7877576750802242,1.6128795254955537,1.505625597117662
CR,2021,163639000,88,2.087393276363096,1.6902948509931874,1.8155097344075983,1.6503747105469115,1.5472638926497733
CR,2022,141148000,79,2.2732709807741807,1.8320328421405618,1.8876360577076603,1.7398102379388356,1.6471926539584125
CR,2023,147003000,306,3.5833338261847816,2.2064235076755265,2.321197346745048,2.0253213045613703,1.8810602861253451
CR,2024,134366000,91,2.3117813881644684,1.8907497412179906,1.896682246938823,1.7691290623315192,1.6892160285782278
CU,2015,18087000,40,1.9343125493029074,1.5073912701840493,1.7466195226893069,1.5276911456675024,1.4084900323434322
CU,2016,19445000,51,2.2273312871400335,1.6500469747187916,1.8691252525321056,1.6394400189720393,1.5095327510656409
CU,2017,19046000,285,3.757196996821029,1.8800476009760645,2.359740107550646,1.8790887598203256,1.6583884003443825
CU,2018,18105000,115,2.4858490601940306,1.7009429371519322,1.9603861248668961,1.6873809442005019,1.5397303039014572
CU,2019,22697000,50,2.317047928748925,1.6226351472395462,1.8879798842295157,1.6235489577983349,1.4806478966536378
CU,2020,33587000,164,2.0979427499241985,1.482599064086271,1.7953278841230356,1.5166178712145544,1.3809523933783312
CU,2021,44186000,49,1.8204476597325194,1.389747622480529,1.6813800962235503,1.4332697620592356,1.3152195994439468
CU,2022,51658000,51,1.8483021933794943,1.3878046079399522,1.6882442714554762,1.4322882241582595,1.31224514236291
CU,2023,22303000,51,1.9098222277206087,1.414802172610033,1.7217989419832482,1.4585598125141395,1.3329347490909027
CV,2015,3189000,25,3.1381700919695317,2.027513333209725,2.143461928365187,1.8703426857050656,1.7070138378317214
CV,2016,5464000,27,3.0438001907675796,1.9360404212439792,2.111984974233164,1.8203922626206217,1.6498349270132993
CV,2017,5918000,26,3.0628585198097094,1.9019803604032186,2.1208398390960648,1.8038856566177515,1.6234646258866072
CV,2018,6342000,25,3.6783905106310413,2.2203207585520324,2.3068946308904743,2.001568245078854,1.8123162978239478
CV,2019,6695000,32,4.096348654920261,2.4873759760224705,2.3910360138177316,2.120098653406826,1.9447921558700045
CV,2020,5438000,34,3.3257268741360324,2.090660723537011,2.2074571136619556,1.920394491629661,1.7487781220424665
CV,2021,5678000,28,3.1891619818459533,2.0783868980919005,2.176152118500407,1.910179854481038,1.7462055397688694
CV,2022,5776000,34,4.5671163720781855,2.9314376533720226,2.514393450600986,2.3034107755686386,2.1817263080584817
CV,2023,5480000,38,5.196504351170527,3.2822598785088175,2.6664936009480997,2.444567612476271,2.321652954225286
CV,2024,5378000,36,5.7418122096105915,3.5679513464836012,2.7843254877832986,2.5542368800300945,2.4202476596996307
CW,2015,5987000,251,4.135551873407221,2.1859398213189896,2.258800584898673,1.8066886524468488,1.6199262467138291
CW,2016,8567000,28,3.0751331602363114,2.091699431694127,1.9845809871690459,1.6928541388300995,1.5586333548520805
CW,2017,8098000,30,3.42883445968088,2.27714593948307,2.132956116542008,1.8041296968982572,1.6465217046934033
CW,2018,7752000,68,3.728944965009448,2.37153322107652,2.210125363146327,1.854050879159838,1.6847789356770175
CW,2019,7161000,28,3.484073824189259,2.3356427142523932,2.103873420920342,1.794569279910792,1.6500583949607024
CW,2020,7263000,64,3.508497175443556,2.2492475634153304,2.138077836421531,1.7906023586200372,1.6338827728363896
CW,2021,6677000,30,3.212666505953514,2.2556002419002343,2.000822168232556,1.7251624478571967,1.6009518240013996
CW,2022,6339000,32,3.2929824528552176,2.273249828118486,2.0300003063907224,1.7414798852644882,1.6112402278677431
CW,2023,6028000,37,3.2701305050353557,2.2234572864444586,2.0325454351628185,1.7328213315730272,1.5982133383926813
CW,2024,5943000,30,3.2611022826065588,2.231658890130481,2.0302598078937697,1.7355461957710157,1.6018537281296608
CY,2015,39519000,90,3.190818400512507,1.9090818957940843,2.4599498661596892,1.9613958681453,1.7004483906224994
CY,2016,59446000,242,3.687729888823134,2.0801697140903177,2.577883840957379,2.085244975783602,1.813634550255619
CY,2017,60869000,114,3.603988246008267,2.2122540486236826,2.591716115253092,2.156822593948274,1.9025068178385331
CY,2018,69763000,105,4.1410260109897665,2.6703923933982243,2.758472591978795,2.4105350446009046,2.1835313593603405
CY,2019,62188000,135,3.749601928000301,2.3304781957373177,2.618783451032685,2.2191926688095713,1.983364187029486
CY,2020,68677000,136,3.526450971379286,2.2496735729849746,2.5768118099095916,2.1725003421144966,1.9454187432671008
CY,2021,83483000,134,4.346302210096373,2.571674993020141,2.990266491743235,2.470464962088244,2.1601217328367794
CY,2022,89447000,220,5.165677570043318,2.7569034522161915,3.203971875031478,2.630022025966601,2.2632632344150156
CY,2023,89115000,285,4.8009403374643975,2.754072222567291,3.1517189867123543,2.6080046609328145,2.259804463785412
CY,2024,90055000,113,4.744595213741342,2.7727474375184924,3.1611204616937036,2.616788806060974,2.272662089723547
CZ,2015,594158000,268,2.7603211609143137,1.8997555134815942,1.925676804291854,1.7209231407572776,1.6048556514929377
CZ,2016,982111000,257,2.6496180202713484,1.8498650918779178,1.8962893433719699,1.691883118391754,1.5755673607424212
CZ,2017,991509000,269,2.6922552936930604,1.8633992016701035,1.9002045642109389,1.6930344498370606,1.5756163305506872
CZ,2018,977931000,284,2.7400093236150873,1.8762028387389214,1.9163231412430901,1.7016546772584782,1.5820156639207854
CZ,2019,1035470000,284,2.9294078359640188,1.9287645170702548,1.975101924300754,1.7313213082389374,1.6008849823095348
CZ,2020,1205904000,286,2.827045897725641,1.8716229724153428,1.9403594870324299,1.6901013182596805,1.559615844202054
CZ,2021,1254103000,276,3.2710637937243683,2.01634496695433,2.108087405446309,1.7898633143626523,1.637535201659776
CZ,2022,1133314000,304,3.0002619427143364,2.019385265772494,1.9678720242779963,1.7571563972869044,1.6407469283105687
CZ,2023,1155792000,314,3.1112267289559776,2.0722304928617272,2.0125500311544844,1.7900407661121631,1.6703161373780617
CZ,2024,1069668000,321,3.178419663771481,2.154424226212332,2.075351739474923,1.839526424544355,1.722928174586417
DE,2015,8269525000,277,2.565246063435677,1.6548280672467828,1.8298029892378838,1.5129543570350001,1.3894721846515072
DE,2016,12908688000,281,2.6919436583276952,1.7332871283687792,1.8630243747919073,1.5488829720826702,1.4243247166529642
DE,2017,12382175000,285,2.9341242279225037,1.7432905406123316,1.9760536925800969,1.589142520227351,1.4409064976198347
DE,2018,11977471000,290,2.854828406609728,1.7861515513769664,1.9808311616035306,1.6030552374484341,1.4584119145328291
DE,2019,12272335000,296,2.984664419945076,1.8320963872490368,2.0293637465531753,1.6340962713476819,1.4820683904995604
DE,2020,11972006000,303,2.7149297357081887,1.6882240535282196,1.8976797217315808,1.543359384388077,1.4090193787112786
DE,2021,11467432000,312,2.48796501829471,1.61189382146044,1.8061688493297106,1.4869032796853392,1.3671052843617837
DE,2022,10420429000,316,2.6745151829031153,1.6980764374841877,1.8952353668025879,1.5506138567413763,1.4161274224681832
DE,2023,10340597000,326,2.8478698645254,1.76038797617368,1.9881502875933268,1.608292737347138,1.456019070333623
DE,2024,9764289000,340,2.9830209666471053,1.8474260645337166,2.0550336682316783,1.6587994546422309,1.4987481138384382
DJ,2015,3374000,42,3.2700901158028843,2.2713611834830485,2.595995882112046,2.141097302509156,1.9390368359565424
DJ,2016,4232000,22,3.289115499004217,2.4688276771673516,2.595112178815394,2.211649320824548,2.0606733305400016
DJ,2017,5166000,29,3.3796274658282055,2.48648760453009,2.562398043721625,2.2078451657903253,2.065596634042517
DJ,2018,5806000,25,3.0370807544390073,2.3655071509821766,2.413680112867527,2.1093671458110532,1.9940004503329634
DJ,2019,6953000,25,2.8503765418811797,2.204496288410197,2.324027327167282,2.020425608667464,1.8932518192059067
DJ,2020,5770000,28,3.1697599962746597,2.425022066579814,2.4376387648077524,2.141483464441972,2.026577482526503
DJ,2021,4492000,22,3.287008478234982,2.485205450635118,2.5445237958953815,2.205660507052169,2.0665788713146465
DJ,2022,3981000,24,3.6592379283525625,2.636442700016486,2.7168250476399964,2.3243549671896986,2.161072228923303
DJ,2023,1669000,20,3.4411246238430873,2.576687020090411,2.6410883116492228,2.2766359852331584,2.1261834349410944
DK,2015,444277000,246,3.1411633634753042,2.3435859557364656,1.8868104994145567,1.6956753014677757,1.630837444245457
DK,2016,712213000,260,3.1613552568704204,2.3268655131469473,1.909882977838605,1.7015202246064407,1.6302778355869034
DK,2017,691186000,275,3.3310754562192724,2.3826349813998067,1.9670309543104934,1.7347284590452805,1.655705937298364
DK,2018,684362000,268,3.2687533102574395,2.365784746329198,1.9363419637999773,1.7201243141965616,1.6467648899386196
DK,2019,681931000,287,3.3373449564350146,2.384762763772869,1.9666020448618222,1.7351806877737999,1.6574039878839364
DK,2020,676889000,296,3.227744628292785,2.3451878143647793,1.9419201077806187,1.718104403471914,1.643810357440935
DK,2021,679590000,306,3.321990439131883,2.3601625052492348,2.00412627424384,1.7486107214818682,1.6600317939745473
DK,2022,618712000,301,3.53560977010092,2.3865945779428652,2.0789739040340742,1.7868901679978055,1.6802640097119923
DK,2023,603452000,307,3.481811403862703,2.3342669795292252,2.070415499065987,1.7738312782525412,1.663564924223483
DK,2024,585125000,232,3.479637797594462,2.346881811790985,2.1117201646507335,1.796676036767772,1.6770791464431027
DM,2015,2091000,12,1.3383687850119337,1.1025491405990149,1.334766545032495,1.1363590687360978,1.0836559035848308
DM,2016,3129000,18,1.4241983618390412,1.1215949249949564,1.386873462257107,1.1585599017960386,1.0975920482379316
DM,2017,2372000,18,1.6057280349686225,1.1919138423315345,1.5475171010701223,1.245315295589412,1.154075164358401
DM,2018,1269000,15,1.7526161184549833,1.2450843722818212,1.6974696062382943,1.3162231373763011,1.197854547654898
DM,2019,1296000,13,1.7231665495862363,1.2412802298667092,1.635553255585931,1.2983443069299787,1.1901175239070874
DM,2020,1627000,39,2.0531207116934542,1.282100721612685,1.7981651530308753,1.3514310171402453,1.2187318205234512
DM,2021,1401000,12,1.3587668089779927,1.1140030704878445,1.3733142560071145,1.1511799717840008,1.0927459391332868
DM,2022,1554000,13,1.5236720979321967,1.1666903394679706,1.512586433829155,1.215824409756867,1.1334214279174237
DM,2023,1586000,14,1.6680912858388992,1.2114076893736543,1.5965872638790117,1.2652096681932934,1.1665513870483384
DM,2024,1464000,19,1.78040654622804,1.2411650863252106,1.7356358264546545,1.3151077813014922,1.193343693341308
DO,2015,179554000,71,1.6976651623825856,1.3615563696637587,1.6191025444152591,1.4024990161245585,1.2955747827602633
DO,2016,289311000,156,1.6970831107978377,1.3479262649604462,1.6157160457686217,1.3917289626964533,1.2845234719386998
DO,2017,291152000,91,1.7367794119244055,1.3603359466439355,1.642585813154576,1.4065344504717958,1.2939743255036988
DO,2018,282480000,277,1.8825604179664315,1.3896892315600096,1.7066361125527825,1.4392123146410774,1.3154068936939682
DO,2019,258984000,230,1.7732806324574752,1.3697741732299409,1.6508543106053146,1.4133576453508927,1.2998613125095781
DO,2020,245521000,82,1.781003363658044,1.408237426033509,1.661070875039614,1.4427115345967703,1.3305856537700687
DO,2021,214553000,74,1.873649720024882,1.455940142555299,1.7108822115355349,1.4859308151846629,1.3672014349341983
DO,2022,206433000,109,2.0561044062419813,1.5752925006335943,1.7916262468832258,1.5779975849824104,1.4554108691326426
DO,2023,205918000,89,2.106678409967763,1.61907688397923,1.8132628389988539,1.607997656683486,1.487234177885194
DO,2024,174146000,130,2.1873567365303885,1.6745785641431488,1.8462384320162233,1.647494095348654,1.5283113507097217
DZ,2015,212723000,194,3.3452405965156307,2.7391817993893204,2.4397385192541567,2.2996562995862604,2.210426297731253
DZ,2016,398759000,199,3.356102273170976,2.712934041680283,2.4445134812637317,2.287995181036906,2.196319934749098
DZ,2017,404533000,203,3.5139292044643935,2.791922493337266,2.530382758485669,2.346712549057185,2.2370630341343998
DZ,2018,382894000,212,3.6906563237143932,2.892009090378277,2.6057420506163185,2.4099242165943617,2.290502801521479
DZ,2019,344303000,135,3.2169445292156995,2.6539087807423982,2.422952617954496,2.258696679047776,2.1630140836522336
DZ,2020,339162000,142,3.5185382872087554,2.704528040947433,2.5225409607169547,2.311424645638859,2.1974528427955202
DZ,2021,373909000,130,3.242784837111444,2.6118395037245943,2.432493078550329,2.2488053914906496,2.144185325907449
DZ,2022,399360000,190,3.2759896434246984,2.7074762980473484,2.433658667949819,2.289406311388495,2.1947509216187147
DZ,2023,494366000,313,3.846754151192655,2.7909966077437858,2.5820990311219516,2.366815346903888,2.2319719967737943
DZ,2024,382535000,270,3.5377236241682333,2.7098257503165444,2.4961760920841085,2.3093036048565168,2.187137028301347
EC,2015,295839000,103,1.4769909506949948,1.2132681135591945,1.4737114391460302,1.2612172736898966,1.1775737515355666
EC,2016,414351000,92,1.4871864777960608,1.2205162118029893,1.4834892510134035,1.2691007375271912,1.1836216468865173
EC,2017,401066000,83,1.4930580625781327,1.215203761729871,1.4838483504494615,1.2645404330524839,1.1789819250996818
EC,2018,383841000,112,1.530354398689402,1.2309651016568586,1.5059789735055924,1.2807438017851593,1.1911243359355732
EC,2019,375619000,228,1.5119333850971335,1.2193537999521047,1.4936343526672313,1.2697410429210663,1.1825788312927694
EC,2020,391905000,146,1.5333436001453065,1.238763494334318,1.5177341258300343,1.2904264239279537,1.1989345585992655
EC,2021,332129000,85,1.5121213276005196,1.2390427684558984,1.5138915100731827,1.2908387399181394,1.1999991774446788
EC,2022,302367000,87,1.7208868879253305,1.3238046192219224,1.641867001051634,1.3799797014301065,1.267063784603129
EC,2023,311363000,303,2.2138085819076587,1.4531093295544484,1.8640080616098238,1.5129620627017006,1.3612877783108581
EC,2024,244867000,261,1.8052088732186389,1.3650725538639603,1.6828776708464377,1.4181328108529683,1.2991761485552358
EE,2015,116632000,262,3.9367112766957257,3.0189537008398344,2.6058401688487285,2.480316969395831,2.3963138659050607
EE,2016,177634000,214,3.8353824257402955,2.980029787769147,2.581550290841856,2.4587087254806126,2.3753335966729945
EE,2017,198714000,277,4.815687482640503,3.30274614130024,2.783651508732709,2.6099505990943532,2.5005100538846508
EE,2018,208573000,283,4.356926948872431,3.074503989859539,2.7088113241316356,2.5329554624554094,2.4278733867907527
EE,2019,238836000,282,3.749328861420572,2.8340394154329602,2.557835388010583,2.401717939325587,2.3083841977325
EE,2020,207971000,238,3.740017812808367,2.9320315880567365,2.580001318811676,2.4456250927224006,2.3634656038958317
EE,2021,211844000,159,3.5890000984193082,2.8981780524159237,2.5441640339606146,2.4236595891316726,2.349121123185729
EE,2022,213333000,197,3.7882395212906452,2.965094080230595,2.5996104568383225,2.4651315895682657,2.3825499741250433
EE,2023,214473000,310,4.250403974588654,3.0510688427939323,2.7122117076530743,2.5307203217580017,2.4260423627306595
EE,2024,212459000,322,3.890441581056549,2.942067187068108,2.6369780570728287,2.4703724215237557,2.3723252966283552
EG,2015,263831000,277,2.7681511700336485,2.213124277367706,2.075170096022462,1.9570013115735612,1.901678487659588
EG,2016,454957000,194,2.668303563572157,2.1368228177107222,2.050937599397631,1.920722405692194,1.8529043444775917
EG,2017,495346000,158,2.800274564540503,2.174405596991207,2.1559456641130916,1.9760021891370443,1.8788813119491423
EG,2018,501777000,283,2.9433625539666686,2.1931168465445197,2.2206194705647473,2.00804164732766,1.8916069084992546
EG,2019,522273000,263,2.7292782534783964,2.032581840322066,2.1068955419849926,1.8962965173804864,1.7776723587982917
EG,2020,628140000,283,2.490611291093466,1.8941307649967518,2.0052188047658235,1.8033074199110355,1.6873744943089406
EG,2021,649528000,239,2.415015615142139,1.8587757922624595,1.98283591878824,1.7802822036999228,1.6625095343133773
EG,2022,695781000,312,2.638955847953448,1.9972077924660327,2.046476290979407,1.852178959898056,1.7415405153327317
EG,2023,328434000,295,2.7918588547153576,2.05145406142636,2.103783267827347,1.8831650536125033,1.760320087798779
EH,2017,19000,4,3.2813688009618858,2.934959349593496,2.5694896791546182,2.446748864099113,2.346908054668315
EH,2018,45000,4,3.344659293300811,3.1010719754977027,2.5757190861665635,2.499145920691557,2.4412135400237034
EH,2019,24000,2,2,2,1.7550274223034734,1.7550274223034734,1.7550274223034734
EH,2020,26000,4,2.8388623134155027,2.5037037037037035,2.3262971514741637,2.16823975326777,2.0788440713185854
EH,2021,25000,3,2.301049771210823,2.162629757785467,1.9930061885785766,1.9049860259086973,1.86518645469622
EH,2022,23000,2,1.9981099384508874,1.9962264150943396,1.7544131277096788,1.7534684566958296,1.7525260891171113
EH,2023,16000,3,2.01963929931604,1.6623376623376624,1.9514424073019994,1.6820080392073935,1.5287819651502552
EH,2024,3000,2,1.8898815748423097,1.7999999999999998,1.7909437837989421,1.7257922247534134,1.6701645863249752
ER,2015,185000,7,1.668718686087627,1.2661388775849949,1.6561417521984034,1.336159561927638,1.2183083793026785
ER,2016,281000,4,1.4808828775385667,1.208888956933111,1.5423926964150176,1.2713880474352086,1.175227628632475
ER,2017,293000,9,1.8993521430924087,1.3344058444081763,1.8567116289916878,1.4219222177862247,1.269234146716253
ER,2018,253000,8,1.8070501807695478,1.314704130466038,1.7756827011230738,1.3957303233389247,1.2561640104215555
ER,2019,283000,13,2.663169279381126,1.5825676289841333,2.312918202469923,1.6910850259354344,1.4456550561166488
ER,2020,2520000,50,2.393064996581395,1.4010742804999072,2.125839446068564,1.5222375947229156,1.3235210396849761
ER,2021,7112000,53,2.1964930908445233,1.361899125017494,2.114477709762464,1.4947603542721581,1.3011367603682833
ER,2022,1736000,28,2.365607660779787,1.4545398383338395,2.3663171784783783,1.624110482518387,1.3806573107564033
ER,2023,209000,9,2.068974425873103,1.3873590598697794,2.312994495349382,1.5633559335838052,1.3312663606110704
ES,2015,2329799000,269,2.5389182917114126,1.6777426684183887,1.9288428117830727,1.6418389971888379,1.489951638513079
ES,2016,3598649000,280,2.514586608283821,1.6629215072693928,1.9235819394221683,1.6338971823755317,1.4822104738183022
ES,2017,3587671000,284,2.673731427748844,1.7141397294601555,1.9753145891841077,1.6711109236961181,1.5108721314522855
ES,2018,3673183000,290,2.824177396733361,1.7952868702891591,2.035464757974446,1.7300235088457718,1.5646215120172746
ES,2019,3658547000,296,2.834628708680146,1.7609808233206112,2.0194493696981515,1.7021674666285809,1.5355242177551862
ES,2020,3975147000,301,2.5026910835431084,1.64733280951514,1.922025900333238,1.6197505666072036,1.4672069139801376
ES,2021,3699219000,298,2.5565259507790397,1.6744494499006406,1.9483672110453136,1.6419840886726422,1.4857409080534654
ES,2022,3422182000,315,2.7150531432796527,1.7452848190460593,2.007680662834163,1.6990061880398861,1.5358105545975886
ES,2023,3567304000,322,2.781898635844674,1.7663430067025376,2.0433046100763983,1.7219471861017273,1.552865847455816
ES,2024,3580183000,330,2.852978988724825,1.8143703891488396,2.068610316692672,1.7515056529085906,1.5819125194121773
ET,2015,23635000,81,1.5363533129391622,1.1378247763830567,1.5292248069094014,1.195459944532149,1.1150314670652641
ET,2016,58173000,92,1.691537656469578,1.1921342369857517,1.6931945413743266,1.2714663936691992,1.161418594326109
ET,2017,59255000,257,2.3765580521779595,1.3700053234042942,2.155808594673759,1.503731518906055,1.3046858206012841
ET,2018,50368000,87,1.7682143039886868,1.22170645399394,1.75356924365674,1.3085796254724378,1.1854429800718291
ET,2019,60012000,87,1.7589251923302076,1.2218609056879954,1.7584320825819109,1.3097763498118866,1.1861921739755497
ET,2020,47715000,84,1.8573181759346997,1.2526324657748444,1.848367051345552,1.352252769292088,1.2122127138829746
ET,2021,51060000,141,1.9170411140125987,1.2654181611717974,1.8934728412637682,1.3707913424856197,1.2227910446363497
ET,2022,63251000,227,2.029814283825053,1.288570096630152,1.9921656479485148,1.4074711401456106,1.2425478363876177
ET,2023,21986000,88,2.1349803200127813,1.3456959639248587,2.105614378145304,1.4814682621413238,1.2905558328594093
FI,2015,706965000,266,2.685126950670308,2.0825272429114965,2.1579022732396504,1.9797443802094146,1.877875257179587
FI,2016,1111977000,272,2.743281168594994,2.0989722455620123,2.1833490643323707,1.9947169877218456,1.8903762659474521
FI,2017,1083923000,281,2.79092202029794,2.1179406060017185,2.201607198348832,2.008678753330749,1.902890106497789
FI,2018,1064353000,260,2.707027764007832,2.0992131551169355,2.179520019513528,1.9946014451677478,1.8916077836531988
FI,2019,1095140000,279,2.7390111863757056,2.0970208483861117,2.19159620152862,1.9973943363401738,1.8898717527319517
FI,2020,1152321000,298,2.7730419255857712,2.1247338630511186,2.2015466566611868,2.012299169531706,1.910865053535469
FI,2021,1193555000,300,3.0046161652291,2.1998708431960585,2.296566456748285,2.075830369907389,1.962026386586559
FI,2022,1116536000,315,3.0525334235877035,2.2641726132306657,2.333998619802128,2.1164119243131845,2.0092777261605494
FI,2023,1136418000,321,3.30564556446605,2.3793805299837794,2.452269879560663,2.203467561375778,2.0870907478087344
FI,2024,1097031000,339,3.431184929432534,2.4658405301977244,2.516505456555538,2.2613569469947246,2.1449028319289574
FJ,2015,8947000,34,1.3224890694132134,1.085173167542615,1.3338560342527674,1.117132736270136,1.0683957896242717
FJ,2016,12563000,38,1.4013896071861236,1.1048157126582858,1.3972548061964334,1.1430012175080044,1.083939984297935
FJ,2017,12525000,38,1.5484299969867434,1.1491452689711121,1.5216972875402957,1.2014981089050951,1.120081718859887
FJ,2018,12387000,35,1.5796413880102234,1.1660630988989318,1.5604978259007316,1.2238812258456653,1.1347997542337667
FJ,2019,10669000,37,1.5430171524110665,1.1500510633411238,1.5427192001940564,1.206696728997932,1.122308445671426
FJ,2020,10066000,34,1.3673925917709204,1.0964790144215857,1.3932716177360052,1.1363064576306854,1.0788037684966592
FJ,2021,9868000,23,1.313571299063514,1.0878074648265723,1.397668709738421,1.1320447219555867,1.0743893696352984
FJ,2022,8378000,36,1.4356194811238536,1.117201082838963,1.4797408906453768,1.1680951784864684,1.0967148828384345
FJ,2023,8297000,70,1.6233163797496157,1.155519221602719,1.596275957193985,1.218984594972852,1.1272684796420362
FJ,2024,7781000,35,1.5187667755488516,1.1387722735180634,1.5519233584768521,1.1989423258450744,1.1148369090782224
FK,2015,179000,4,1.3809133397840787,1.1593515938777725,1.356058295058424,1.184389709630655,1.1236426206568044
FK,2016,222000,2,1.234027749026817,1.1139137510170871,1.3108141677786436,1.1522391899102777,1.0985615984913837
FK,2017,45000,3,1.5726298710361442,1.308985132514544,1.5285928599514362,1.3335266693945989,1.2418469571464241
FK,2018,86000,3,1.4501829780817737,1.2339005672339005,1.4660273159677852,1.272750614361693,1.1906782030706748
FK,2019,342000,8,1.522063117007643,1.1907156673114117,1.489093260371359,1.2365460680190685,1.1528817107660654
FK,2020,560000,15,1.9350920512911207,1.2975406308960316,1.6282870571075563,1.3180737766234754,1.2128115077068498
FK,2021,673000,10,1.5352184530259125,1.176869970560647,1.5853631511555013,1.2378709424620606,1.144194525830369
FK,2022,454000,6,1.33081747313353,1.118724286536186,1.3697490315478031,1.1543507037231575,1.0960598109424982
FK,2023,385000,6,1.3356335742061187,1.1233677158252935,1.3982798011282955,1.1650552220828319,1.1018573007511727
FK,2024,435000,5,1.320733106578671,1.1188337758016165,1.3451247189569415,1.148955183576585,1.094350404418893
FM,2015,365000,8,1.7167009386146075,1.2715827853127297,1.9057781037288144,1.3868779617902258,1.2313348358638685
FM,2016,601000,10,1.8668440350978979,1.3192773944708844,1.9988000731016213,1.441074194864352,1.266587534218364
FM,2017,627000,10,2.112529256060669,1.4355265704363962,2.156466756536546,1.5681158399274924,1.3563924432913876
FM,2018,540000,10,2.019912485087051,1.3864059944467688,2.1045899945239475,1.520158608308615,1.320575113027999
FM,2019,477000,7,1.9285082879813447,1.381903321611428,2.092567609620486,1.5215649400005598,1.3228663713822524
FM,2020,384000,8,1.615860684589825,1.2469852008456659,1.8451526306207398,1.3609614792987843,1.2159791190278533
FM,2021,385000,6,1.626723254166437,1.260127351713467,1.8918848348999477,1.3860107082520967,1.230658774639911
FM,2022,510000,165,12.811269771094484,2.640930874827408,4.104755408349676,2.7422174560292203,2.082706581604682
FM,2023,395000,14,2.0686323982032513,1.367476796059493,2.121377418150341,1.4983039829477611,1.3013178528346094
FM,2024,417000,16,2.106296939659245,1.3665039960393244,2.1686121370125644,1.509509208427672,1.3046171562608568
FO,2015,3588000,22,2.795953575532337,1.8585128771777755,1.6956442937592169,1.518385619535763,1.4374188376094852
FO,2016,5623000,28,2.872080067444946,1.8772733822684293,1.723557576112951,1.5357838615734516,1.4502206953179153
FO,2017,5658000,32,3.023354494802916,1.938655500657302,1.78213528402788,1.5718777877217682,1.4790539722397453
FO,2018,5503000,27,3.1047848505545725,1.9621637431409664,1.824069311358249,1.5946900274950386,1.4939375914432593
FO,2019,5474000,31,3.2627983454083003,1.9973297548760314,1.8737322180998035,1.6212291534022132,1.5114951203310547
FO,2020,5683000,30,2.9341577213673546,1.8792581534776032,1.7527149487240845,1.547807065999158,1.4557246579121819
FO,2021,5728000,31,2.908637658489791,1.8251325266032241,1.7540711552561767,1.533399079819848,1.4361629937199076
FO,2022,5431000,35,3.117506174154098,1.8816967969619554,1.8295878882405305,1.5772365933715053,1.466789088269484
FO,2023,5403000,36,3.09951976003199,1.827391254623109,1.8274653486367498,1.562325257696355,1.4467563695409598
